user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date
USR005596,33,Female,Mumbai,Tier1,CRED,High,26,Android,2022-10-24
USR005597,29,Male,Nagpur,Tier2,PhonePe,Medium,9,Android,2019-11-28
USR005598,40,Male,Kolkata,Tier1,CRED,High,34,Android,2022-05-22
USR005599,40,Male,Delhi,Tier1,Google Pay,Medium,12,Web,2022-10-31
USR005600,42,Female,Guwahati,Tier3,PhonePe,High,30,Android,2022-02-05
USR005601,27,Female,Tiruchirappalli,Tier3,PhonePe,Medium,18,Android,2021-07-24
USR005602,28,Female,Lucknow,Tier2,PhonePe,Medium,12,iOS,2019-01-08
USR005603,23,Male,Jaipur,Tier2,Google Pay,High,47,Web,2020-07-06
USR005604,40,Male,Guwahati,Tier3,Google Pay,High,44,Android,2022-05-04
USR005605,19,Other,Kanpur,Tier2,Paytm,High,29,Android,2019-02-17
USR005606,38,Male,Bhopal,Tier2,Google Pay,Medium,6,iOS,2019-11-21
USR005607,49,Female,Chennai,Tier1,Google Pay,High,37,iOS,2019-04-29
USR005608,50,Male,Bangalore,Tier1,Paytm,Medium,14,Android,2019-09-30
USR005609,32,Male,Hyderabad,Tier1,CRED,Medium,13,Android,2020-12-11
USR005610,33,Male,Varanasi,Tier3,PhonePe,Medium,15,Android,2020-07-23
USR005611,21,Male,Ahmedabad,Tier1,Google Pay,Power,97,Android,2019-12-21
USR005612,40,Female,Bangalore,Tier1,WhatsApp Pay,Power,118,Android,2019-05-24
USR005613,47,Male,Chennai,Tier1,Google Pay,Low,4,iOS,2021-11-02
USR005614,26,Male,Bhopal,Tier2,PhonePe,Medium,19,Android,2022-08-11
USR005615,31,Female,Bikaner,Tier3,Paytm,Medium,13,Android,2021-03-27
USR005616,48,Female,Gorakhpur,Tier3,PhonePe,Medium,11,iOS,2022-11-17
USR005617,49,Female,Bareilly,Tier3,Amazon Pay,Low,1,iOS,2022-05-19
USR005618,26,Female,Lucknow,Tier2,Paytm,Medium,18,Android,2021-07-15
USR005619,36,Female,Rajkot,Tier3,Google Pay,Power,74,Android,2022-03-29
USR005620,25,Male,Bikaner,Tier3,PhonePe,Low,1,iOS,2021-10-23
USR005621,22,Female,Ranchi,Tier2,WhatsApp Pay,Medium,9,Android,2020-11-16
USR005622,52,Female,Ahmedabad,Tier1,PhonePe,Low,1,Android,2021-10-13
USR005623,47,Female,Chennai,Tier1,Paytm,High,21,Android,2022-10-19
USR005624,44,Male,Aligarh,Tier3,PhonePe,Medium,8,Android,2021-10-26
USR005625,20,Male,Coimbatore,Tier2,Google Pay,Power,115,Android,2022-03-17
USR005626,48,Female,Ahmedabad,Tier1,PhonePe,Low,2,Web,2019-01-19
USR005627,32,Other,Surat,Tier2,WhatsApp Pay,Low,3,iOS,2022-05-03
USR005628,29,Male,Patna,Tier2,Paytm,Power,97,Android,2019-07-02
USR005629,36,Male,Surat,Tier2,Google Pay,Low,2,Android,2020-03-25
USR005630,22,Female,Aligarh,Tier3,Google Pay,Medium,12,Android,2020-12-20
USR005631,44,Male,Mumbai,Tier1,PhonePe,Medium,18,Android,2022-05-06
USR005632,37,Male,Kanpur,Tier2,PhonePe,Medium,19,Web,2022-01-04
USR005633,25,Male,Pune,Tier1,CRED,High,48,iOS,2020-12-08
USR005634,25,Female,Jodhpur,Tier3,Google Pay,High,47,Android,2020-04-20
USR005635,25,Male,Jabalpur,Tier3,Google Pay,High,22,Android,2022-01-02
USR005636,20,Male,Bangalore,Tier1,PhonePe,Low,4,Android,2021-12-21
USR005637,37,Male,Jaipur,Tier2,Paytm,Medium,6,Android,2022-12-05
USR005638,48,Female,Visakhapatnam,Tier2,Paytm,High,50,Android,2020-02-20
USR005639,18,Female,Noida,Tier3,PhonePe,Medium,11,Android,2022-09-23
USR005640,20,Female,Madurai,Tier2,PhonePe,High,32,Android,2020-05-08
USR005641,37,Male,Nagpur,Tier2,Google Pay,High,47,Web,2019-11-15
USR005642,47,Male,Pune,Tier1,Google Pay,Medium,8,Android,2019-04-14
USR005643,29,Female,Ahmedabad,Tier1,Google Pay,Medium,18,Android,2019-11-05
USR005644,29,Female,Faridabad,Tier3,Google Pay,High,32,Android,2022-11-02
USR005645,37,Male,Nagpur,Tier2,Google Pay,High,43,iOS,2022-08-13
USR005646,27,Male,Ghaziabad,Tier3,Google Pay,Power,56,Android,2021-03-24
USR005647,19,Male,Kolkata,Tier1,PhonePe,Low,3,Android,2019-07-18
USR005648,43,Male,Chennai,Tier1,PhonePe,High,22,iOS,2019-02-13
USR005649,38,Female,Hyderabad,Tier1,PhonePe,High,32,Web,2019-03-21
USR005650,37,Female,Bhopal,Tier2,PhonePe,Medium,18,iOS,2020-05-13
USR005651,43,Other,Indore,Tier2,PhonePe,High,39,iOS,2022-01-28
USR005652,40,Male,Allahabad,Tier3,Google Pay,Low,4,Web,2021-02-11
USR005653,25,Female,Gorakhpur,Tier3,PhonePe,High,48,iOS,2020-06-10
USR005654,29,Male,Kanpur,Tier2,Paytm,Medium,7,iOS,2022-02-25
USR005655,23,Male,Gorakhpur,Tier3,Paytm,Power,64,Web,2019-08-18
USR005656,23,Female,Nagpur,Tier2,Paytm,High,36,Android,2021-07-05
USR005657,40,Female,Kanpur,Tier2,Google Pay,Low,4,iOS,2022-07-07
USR005658,49,Male,Surat,Tier2,WhatsApp Pay,Medium,16,iOS,2019-10-14
USR005659,59,Female,Patna,Tier2,Google Pay,Low,2,Android,2022-03-20
USR005660,39,Female,Mumbai,Tier1,PhonePe,Medium,10,Android,2020-03-25
USR005661,25,Male,Nashik,Tier2,WhatsApp Pay,Medium,9,Web,2022-09-01
USR005662,22,Male,Madurai,Tier2,Paytm,Low,5,Web,2019-01-03
USR005663,46,Female,Nashik,Tier2,PhonePe,Low,2,Android,2019-11-26
USR005664,37,Male,Ahmedabad,Tier1,Google Pay,Medium,18,Web,2022-10-31
USR005665,38,Male,Pune,Tier1,Paytm,High,40,Android,2021-12-13
USR005666,45,Male,Mumbai,Tier1,PhonePe,Medium,20,Android,2019-09-29
USR005667,41,Female,Patna,Tier2,PhonePe,Medium,11,Android,2022-02-18
USR005668,47,Female,Lucknow,Tier2,Google Pay,Medium,14,iOS,2020-02-25
USR005669,20,Male,Ahmedabad,Tier1,PhonePe,Low,1,iOS,2022-10-25
USR005670,43,Female,Pune,Tier1,Google Pay,Medium,6,Android,2020-11-07
USR005671,48,Male,Rajkot,Tier3,Paytm,High,33,Android,2022-05-28
USR005672,27,Female,Jaipur,Tier2,Paytm,Power,112,Android,2020-01-30
USR005673,39,Female,Chandigarh,Tier3,Google Pay,Low,4,iOS,2022-09-29
USR005674,28,Female,Surat,Tier2,Google Pay,High,31,Android,2022-07-05
USR005675,59,Female,Lucknow,Tier2,PhonePe,High,46,Android,2020-06-18
USR005676,19,Male,Pune,Tier1,PhonePe,Low,2,Android,2019-05-12
USR005677,37,Male,Aurangabad,Tier3,Amazon Pay,High,37,Android,2021-12-20
USR005678,24,Female,Kolkata,Tier1,PhonePe,High,29,Android,2019-04-19
USR005679,42,Male,Kolkata,Tier1,PhonePe,Low,4,Android,2020-02-26
USR005680,24,Female,Hyderabad,Tier1,PhonePe,Low,4,Android,2022-09-05
USR005681,26,Male,Delhi,Tier1,Paytm,Medium,19,Android,2020-08-03
USR005682,34,Female,Ahmedabad,Tier1,Google Pay,Medium,15,iOS,2020-10-12
USR005683,53,Female,Nagpur,Tier2,PhonePe,Medium,12,Android,2019-08-11
USR005684,25,Male,Jaipur,Tier2,Google Pay,Power,134,Android,2019-03-04
USR005685,24,Male,Mumbai,Tier1,PhonePe,High,30,Android,2021-04-11
USR005686,44,Male,Mysore,Tier3,Google Pay,High,34,Android,2019-12-12
USR005687,34,Female,Ahmedabad,Tier1,PhonePe,Low,2,Android,2019-07-09
USR005688,52,Male,Ahmedabad,Tier1,Paytm,Low,2,Web,2020-01-17
USR005689,24,Other,Chennai,Tier1,PhonePe,High,46,Android,2020-07-22
USR005690,39,Female,Chennai,Tier1,Google Pay,Low,1,iOS,2021-10-13
USR005691,26,Female,Pune,Tier1,PhonePe,High,32,Android,2020-07-13
USR005692,24,Male,Allahabad,Tier3,PhonePe,Medium,17,Android,2022-07-14
USR005693,40,Male,Aurangabad,Tier3,Paytm,Medium,19,Android,2022-04-07
USR005694,37,Female,Coimbatore,Tier2,PhonePe,Low,2,Android,2020-08-08
USR005695,44,Female,Ahmedabad,Tier1,Google Pay,Low,5,Android,2021-05-18
USR005696,28,Male,Chennai,Tier1,CRED,Low,1,Android,2019-01-04
USR005697,32,Male,Allahabad,Tier3,PhonePe,Medium,8,Android,2022-03-07
USR005698,31,Male,Tiruchirappalli,Tier3,PhonePe,Medium,12,Android,2022-07-17
USR005699,62,Male,Ahmedabad,Tier1,Paytm,High,48,Android,2019-12-08
USR005700,28,Male,Nashik,Tier2,PhonePe,Low,5,Android,2022-07-23
USR005701,28,Male,Nagpur,Tier2,PhonePe,Low,4,Android,2022-09-26
USR005702,29,Female,Nagpur,Tier2,Google Pay,High,33,iOS,2019-05-05
USR005703,36,Male,Bareilly,Tier3,Paytm,High,30,Android,2021-10-17
USR005704,27,Female,Ahmedabad,Tier1,WhatsApp Pay,Medium,19,Android,2019-05-15
USR005705,53,Male,Jaipur,Tier2,Paytm,High,33,Android,2019-06-15
USR005706,27,Female,Nashik,Tier2,CRED,Medium,12,Android,2020-09-17
USR005707,50,Female,Surat,Tier2,CRED,Power,87,Android,2020-09-14
USR005708,22,Male,Surat,Tier2,PhonePe,High,37,iOS,2020-08-26
USR005709,40,Male,Bhopal,Tier2,Paytm,Medium,14,Web,2022-11-26
USR005710,52,Male,Kolkata,Tier1,Paytm,Low,3,Android,2022-06-18
USR005711,24,Female,Visakhapatnam,Tier2,PhonePe,High,37,Android,2022-09-26
USR005712,60,Male,Nashik,Tier2,Google Pay,High,40,Web,2021-09-19
USR005713,32,Female,Bareilly,Tier3,Google Pay,High,39,Web,2021-08-09
USR005714,57,Male,Jaipur,Tier2,PhonePe,High,32,Android,2021-07-22
USR005715,40,Female,Bangalore,Tier1,CRED,Medium,13,Android,2021-02-18
USR005716,28,Male,Kolkata,Tier1,PhonePe,Medium,18,Android,2021-06-03
USR005717,25,Female,Rajkot,Tier3,Google Pay,Low,2,Android,2019-01-02
USR005718,28,Male,Noida,Tier3,Google Pay,Low,1,Android,2022-10-21
USR005719,22,Female,Vadodara,Tier2,Google Pay,Medium,9,Android,2022-12-17
USR005720,23,Male,Gorakhpur,Tier3,Paytm,Low,1,iOS,2021-04-05
USR005721,22,Female,Mysore,Tier3,Google Pay,High,40,Android,2019-02-18
USR005722,31,Male,Varanasi,Tier3,Google Pay,High,40,Android,2020-03-06
USR005723,46,Male,Coimbatore,Tier2,Paytm,Medium,8,Android,2022-07-09
USR005724,23,Female,Pune,Tier1,Paytm,High,39,iOS,2019-09-07
USR005725,23,Male,Nashik,Tier2,Google Pay,High,50,iOS,2020-02-16
USR005726,39,Male,Pune,Tier1,Google Pay,Medium,10,Android,2019-11-30
USR005727,25,Male,Delhi,Tier1,PhonePe,Medium,11,iOS,2021-05-20
USR005728,22,Female,Mumbai,Tier1,Google Pay,High,28,Android,2020-01-27
USR005729,24,Male,Kolkata,Tier1,Paytm,Medium,8,iOS,2021-06-04
USR005730,54,Female,Nagpur,Tier2,Paytm,Low,4,Android,2020-12-24
USR005731,47,Male,Coimbatore,Tier2,Paytm,Medium,10,Android,2020-02-03
USR005732,29,Female,Kolkata,Tier1,Paytm,High,36,Android,2020-06-07
USR005733,40,Male,Bareilly,Tier3,Paytm,High,24,Android,2019-03-14
USR005734,35,Male,Bangalore,Tier1,CRED,Medium,17,Android,2022-02-22
USR005735,40,Female,Agra,Tier2,Google Pay,Medium,13,iOS,2020-07-22
USR005736,40,Male,Pune,Tier1,Google Pay,Low,4,Android,2021-02-22
USR005737,39,Male,Kanpur,Tier2,Google Pay,Power,103,iOS,2021-10-08
USR005738,27,Female,Kanpur,Tier2,Google Pay,Power,64,Android,2020-01-16
USR005739,19,Male,Chennai,Tier1,PhonePe,High,39,Android,2021-01-26
USR005740,33,Male,Pune,Tier1,PhonePe,Low,1,iOS,2019-03-13
USR005741,50,Female,Visakhapatnam,Tier2,Google Pay,Medium,7,Android,2022-08-11
USR005742,37,Female,Patna,Tier2,PhonePe,Low,5,iOS,2022-01-11
USR005743,47,Male,Bikaner,Tier3,Google Pay,High,31,Android,2020-11-22
USR005744,63,Male,Kolkata,Tier1,Google Pay,High,22,Android,2019-05-14
USR005745,24,Male,Aurangabad,Tier3,PhonePe,Low,5,Android,2019-06-15
USR005746,41,Female,Delhi,Tier1,CRED,Power,94,Android,2021-10-16
USR005747,40,Female,Allahabad,Tier3,PhonePe,Low,5,Android,2022-12-20
USR005748,62,Female,Kolkata,Tier1,PhonePe,Power,74,Android,2019-02-28
USR005749,62,Male,Patna,Tier2,Google Pay,Medium,19,iOS,2019-11-16
USR005750,41,Male,Madurai,Tier2,PhonePe,Medium,7,iOS,2021-09-30
USR005751,26,Female,Hyderabad,Tier1,Google Pay,Medium,10,Android,2021-10-13
USR005752,46,Female,Pune,Tier1,PhonePe,Medium,12,Android,2020-08-17
USR005753,22,Male,Coimbatore,Tier2,Paytm,Medium,10,Android,2021-01-11
USR005754,45,Female,Moradabad,Tier3,PhonePe,Power,67,iOS,2021-12-01
USR005755,52,Male,Patna,Tier2,Amazon Pay,Medium,20,iOS,2021-01-08
USR005756,30,Female,Hyderabad,Tier1,PhonePe,High,38,Android,2019-06-07
USR005757,39,Male,Surat,Tier2,Amazon Pay,High,36,iOS,2021-04-10
USR005758,32,Female,Chennai,Tier1,PhonePe,Medium,16,Web,2022-06-28
USR005759,32,Male,Jodhpur,Tier3,PhonePe,High,32,iOS,2019-08-31
USR005760,28,Male,Agra,Tier2,WhatsApp Pay,High,47,iOS,2019-01-08
USR005761,44,Male,Faridabad,Tier3,CRED,High,28,Web,2021-01-19
USR005762,56,Female,Coimbatore,Tier2,Google Pay,Medium,6,Android,2021-07-11
USR005763,56,Male,Ahmedabad,Tier1,CRED,High,26,Android,2019-12-25
USR005764,24,Male,Ranchi,Tier2,PhonePe,High,44,Android,2022-02-01
USR005765,49,Male,Ranchi,Tier2,CRED,Low,2,Android,2022-06-22
USR005766,43,Female,Visakhapatnam,Tier2,PhonePe,Medium,7,Android,2020-12-17
USR005767,27,Other,Moradabad,Tier3,Paytm,High,38,Android,2019-10-19
USR005768,21,Male,Agra,Tier2,Paytm,High,43,Android,2022-03-01
USR005769,27,Female,Rajkot,Tier3,Google Pay,Power,133,Android,2020-12-05
USR005770,52,Female,Agra,Tier2,CRED,Low,2,Android,2020-02-16
USR005771,39,Female,Coimbatore,Tier2,WhatsApp Pay,High,45,Web,2022-11-05
USR005772,42,Male,Nashik,Tier2,Google Pay,Power,89,Android,2022-03-07
USR005773,27,Female,Pune,Tier1,Amazon Pay,Medium,6,Android,2020-05-18
USR005774,42,Other,Bangalore,Tier1,PhonePe,Medium,11,Android,2019-06-13
USR005775,19,Female,Chennai,Tier1,Google Pay,Medium,9,Android,2019-01-08
USR005776,30,Female,Jaipur,Tier2,Google Pay,High,45,Android,2020-08-16
USR005777,39,Female,Allahabad,Tier3,Google Pay,Medium,12,Android,2021-03-28
USR005778,24,Male,Visakhapatnam,Tier2,PhonePe,Power,131,iOS,2021-03-26
USR005779,47,Female,Jodhpur,Tier3,WhatsApp Pay,Low,2,Android,2019-09-13
USR005780,26,Male,Kolkata,Tier1,PhonePe,Power,57,iOS,2019-05-14
USR005781,39,Male,Jaipur,Tier2,PhonePe,Power,86,Android,2019-07-24
USR005782,31,Male,Pune,Tier1,Paytm,Low,2,Android,2022-03-29
USR005783,37,Female,Bangalore,Tier1,PhonePe,Medium,7,Android,2020-04-12
USR005784,22,Female,Amritsar,Tier3,CRED,High,48,iOS,2022-03-08
USR005785,18,Male,Bangalore,Tier1,WhatsApp Pay,High,22,Android,2020-05-21
USR005786,52,Male,Bangalore,Tier1,PhonePe,Medium,20,Android,2021-01-04
USR005787,27,Female,Noida,Tier3,Google Pay,Low,2,iOS,2022-11-07
USR005788,47,Male,Pune,Tier1,Paytm,High,41,Android,2020-08-16
USR005789,64,Male,Patna,Tier2,PhonePe,Medium,12,Android,2021-01-25
USR005790,25,Female,Bareilly,Tier3,PhonePe,High,37,Android,2021-10-10
USR005791,27,Female,Ahmedabad,Tier1,PhonePe,Low,5,Android,2020-01-23
USR005792,40,Male,Pune,Tier1,Paytm,Medium,16,Android,2020-09-09
USR005793,60,Male,Visakhapatnam,Tier2,Paytm,High,26,iOS,2022-01-19
USR005794,53,Female,Meerut,Tier3,Paytm,Low,5,Android,2020-05-07
USR005795,34,Male,Chandigarh,Tier3,Google Pay,Power,127,iOS,2021-12-15
USR005796,46,Male,Vadodara,Tier2,Google Pay,High,41,Android,2022-10-10
USR005797,23,Female,Agra,Tier2,PhonePe,Medium,8,Web,2020-01-29
USR005798,61,Male,Jaipur,Tier2,Google Pay,Medium,11,iOS,2021-02-02
USR005799,60,Male,Ahmedabad,Tier1,Paytm,High,21,iOS,2019-06-14
USR005800,24,Male,Nagpur,Tier2,PhonePe,Medium,8,Android,2021-05-25
USR005801,28,Female,Delhi,Tier1,PhonePe,Medium,18,iOS,2020-05-06
USR005802,22,Female,Chennai,Tier1,CRED,Medium,9,Android,2020-01-02
USR005803,27,Male,Bareilly,Tier3,PhonePe,High,35,Web,2019-12-30
USR005804,47,Male,Mumbai,Tier1,Google Pay,Low,1,iOS,2019-10-01
USR005805,30,Female,Madurai,Tier2,Google Pay,Low,4,iOS,2019-10-29
USR005806,22,Female,Surat,Tier2,PhonePe,High,46,Android,2021-02-28
USR005807,29,Female,Hyderabad,Tier1,Google Pay,High,27,Android,2022-01-07
USR005808,62,Male,Vadodara,Tier2,PhonePe,Medium,9,Android,2019-11-28
USR005809,39,Female,Tiruchirappalli,Tier3,PhonePe,High,22,Android,2020-11-28
USR005810,31,Male,Ghaziabad,Tier3,PhonePe,Medium,9,Android,2020-09-04
USR005811,24,Male,Jaipur,Tier2,Google Pay,Medium,12,Android,2020-01-25
USR005812,63,Female,Kolkata,Tier1,PhonePe,Medium,17,Android,2022-11-26
USR005813,47,Male,Ranchi,Tier2,PhonePe,Medium,17,Android,2019-08-05
USR005814,27,Male,Agra,Tier2,PhonePe,High,23,Android,2022-07-18
USR005815,21,Male,Ranchi,Tier2,Google Pay,Power,80,Android,2020-07-26
USR005816,20,Male,Indore,Tier2,PhonePe,Medium,8,Android,2019-04-28
USR005817,23,Female,Ahmedabad,Tier1,Google Pay,Medium,14,Android,2021-10-23
USR005818,37,Male,Visakhapatnam,Tier2,Paytm,Low,2,Web,2022-12-30
USR005819,55,Male,Amritsar,Tier3,PhonePe,Medium,15,Android,2022-06-25
USR005820,34,Female,Agra,Tier2,Google Pay,Low,4,iOS,2019-04-16
USR005821,48,Female,Agra,Tier2,Paytm,Medium,6,iOS,2021-07-05
USR005822,32,Female,Ranchi,Tier2,Paytm,High,43,iOS,2021-05-29
USR005823,42,Male,Mumbai,Tier1,Amazon Pay,Low,3,Android,2022-07-07
USR005824,43,Other,Ahmedabad,Tier1,Google Pay,Medium,18,iOS,2021-06-09
USR005825,24,Female,Visakhapatnam,Tier2,PhonePe,Low,4,Android,2021-10-05
USR005826,30,Female,Bangalore,Tier1,PhonePe,Medium,17,Android,2020-09-30
USR005827,39,Female,Mumbai,Tier1,PhonePe,Medium,13,iOS,2021-04-26
USR005828,21,Male,Visakhapatnam,Tier2,Paytm,Power,139,Android,2021-08-24
USR005829,30,Male,Faridabad,Tier3,CRED,Low,3,Android,2021-06-23
USR005830,35,Male,Pune,Tier1,Google Pay,High,49,iOS,2022-05-05
USR005831,64,Male,Pune,Tier1,Google Pay,High,23,iOS,2022-07-10
USR005832,33,Male,Hyderabad,Tier1,CRED,High,25,Android,2021-03-03
USR005833,47,Male,Kanpur,Tier2,PhonePe,Low,3,iOS,2021-11-15
USR005834,32,Male,Kolkata,Tier1,Paytm,Power,76,Android,2021-02-23
USR005835,46,Female,Bhopal,Tier2,Google Pay,Medium,13,Android,2021-09-24
USR005836,37,Male,Bhopal,Tier2,Paytm,Low,4,Android,2021-11-12
USR005837,50,Female,Aurangabad,Tier3,Google Pay,Medium,17,Android,2020-07-30
USR005838,31,Male,Meerut,Tier3,Paytm,Medium,9,Android,2020-08-21
USR005839,38,Female,Ahmedabad,Tier1,CRED,High,45,Android,2020-06-23
USR005840,39,Male,Nagpur,Tier2,PhonePe,High,22,Android,2020-10-25
USR005841,31,Male,Pune,Tier1,CRED,Medium,17,Android,2019-01-29
USR005842,24,Female,Kolkata,Tier1,Paytm,Medium,11,Android,2021-10-02
USR005843,22,Male,Guwahati,Tier3,WhatsApp Pay,Medium,14,Android,2022-03-03
USR005844,18,Male,Bangalore,Tier1,CRED,High,32,Android,2022-05-06
USR005845,49,Male,Bhopal,Tier2,Google Pay,Low,1,Android,2020-03-19
USR005846,26,Male,Noida,Tier3,Google Pay,Medium,19,Android,2020-04-02
USR005847,25,Male,Jodhpur,Tier3,Amazon Pay,Low,4,Android,2021-12-04
USR005848,43,Female,Jabalpur,Tier3,PhonePe,Medium,19,Android,2022-02-16
USR005849,28,Female,Patna,Tier2,Google Pay,Medium,15,Web,2021-11-24
USR005850,34,Female,Chennai,Tier1,PhonePe,Low,5,Android,2020-01-02
USR005851,24,Male,Pune,Tier1,Paytm,Low,1,iOS,2020-05-01
USR005852,59,Male,Ranchi,Tier2,Paytm,High,42,Android,2020-11-23
USR005853,48,Male,Mumbai,Tier1,PhonePe,High,36,Android,2019-03-01
USR005854,49,Male,Madurai,Tier2,PhonePe,High,40,Web,2022-11-26
USR005855,31,Male,Kanpur,Tier2,PhonePe,Medium,9,Android,2022-09-13
USR005856,44,Female,Gorakhpur,Tier3,Google Pay,High,31,iOS,2021-01-31
USR005857,23,Male,Madurai,Tier2,Google Pay,High,38,Android,2020-11-25
USR005858,18,Male,Noida,Tier3,Paytm,Power,92,Android,2022-10-05
USR005859,18,Male,Rajkot,Tier3,CRED,Medium,17,Android,2021-10-12
USR005860,37,Female,Patna,Tier2,Google Pay,Power,143,iOS,2020-07-31
USR005861,33,Male,Gorakhpur,Tier3,CRED,Low,1,iOS,2020-12-13
USR005862,35,Female,Bhopal,Tier2,PhonePe,Medium,6,Android,2021-09-28
USR005863,18,Female,Pune,Tier1,Google Pay,Medium,10,Android,2022-12-01
USR005864,31,Female,Tiruchirappalli,Tier3,PhonePe,Power,97,iOS,2019-07-29
USR005865,42,Male,Jaipur,Tier2,PhonePe,Medium,20,iOS,2020-11-15
USR005866,32,Female,Pune,Tier1,PhonePe,Medium,14,Android,2020-03-09
USR005867,43,Male,Lucknow,Tier2,PhonePe,High,28,Android,2022-08-07
USR005868,26,Male,Jabalpur,Tier3,Paytm,Medium,7,Web,2020-12-30
USR005869,47,Male,Delhi,Tier1,Paytm,Power,115,Android,2021-11-13
USR005870,37,Male,Hyderabad,Tier1,Google Pay,High,40,iOS,2021-03-26
USR005871,25,Female,Pune,Tier1,Google Pay,High,38,Android,2020-02-17
USR005872,26,Male,Guwahati,Tier3,Paytm,Low,3,Android,2021-03-28
USR005873,39,Female,Patna,Tier2,PhonePe,High,36,Android,2019-09-30
USR005874,47,Male,Bhopal,Tier2,Google Pay,Medium,15,Android,2021-11-11
USR005875,31,Male,Chennai,Tier1,PhonePe,Medium,14,Android,2021-06-11
USR005876,27,Male,Bangalore,Tier1,PhonePe,Medium,14,Android,2019-06-08
USR005877,49,Female,Pune,Tier1,CRED,Low,4,Android,2021-01-18
USR005878,40,Female,Chandigarh,Tier3,PhonePe,Medium,13,Android,2022-12-05
USR005879,32,Other,Tiruchirappalli,Tier3,Google Pay,Medium,12,Android,2021-12-09
USR005880,34,Female,Nagpur,Tier2,Google Pay,High,21,Android,2020-09-05
USR005881,25,Male,Ahmedabad,Tier1,Google Pay,Low,1,Android,2019-03-20
USR005882,39,Female,Indore,Tier2,CRED,Low,5,Android,2022-06-23
USR005883,29,Female,Vadodara,Tier2,Paytm,Medium,12,Android,2021-02-25
USR005884,64,Male,Visakhapatnam,Tier2,Paytm,High,38,Android,2019-07-20
USR005885,33,Male,Tiruchirappalli,Tier3,Paytm,Medium,19,Android,2019-04-29
USR005886,34,Female,Ghaziabad,Tier3,Google Pay,Medium,18,Android,2022-10-16
USR005887,36,Female,Hyderabad,Tier1,PhonePe,Low,1,Android,2020-11-05
USR005888,53,Male,Vadodara,Tier2,PhonePe,Medium,9,Android,2020-08-24
USR005889,46,Female,Agra,Tier2,WhatsApp Pay,High,26,Android,2019-05-24
USR005890,32,Male,Nashik,Tier2,PhonePe,Medium,8,Android,2021-10-25
USR005891,42,Male,Indore,Tier2,Google Pay,Medium,19,iOS,2022-08-06
USR005892,37,Male,Guwahati,Tier3,Google Pay,Low,3,Android,2021-10-23
USR005893,34,Male,Kolkata,Tier1,PhonePe,High,40,Android,2021-11-01
USR005894,25,Male,Pune,Tier1,Paytm,High,40,Android,2019-12-30
USR005895,33,Male,Mysore,Tier3,PhonePe,High,50,iOS,2022-02-23
USR005896,26,Male,Nashik,Tier2,PhonePe,Medium,12,Android,2021-09-01
USR005897,53,Male,Jabalpur,Tier3,Amazon Pay,High,22,Android,2021-03-28
USR005898,29,Female,Coimbatore,Tier2,PhonePe,Low,3,Android,2020-12-07
USR005899,58,Female,Surat,Tier2,PhonePe,Medium,20,Android,2020-06-28
USR005900,35,Male,Ahmedabad,Tier1,PhonePe,Medium,15,Android,2020-12-02
USR005901,39,Female,Lucknow,Tier2,PhonePe,High,49,Web,2019-10-28
USR005902,36,Male,Hyderabad,Tier1,Google Pay,Medium,18,iOS,2019-01-17
USR005903,23,Female,Bangalore,Tier1,Google Pay,Medium,13,Android,2021-12-28
USR005904,30,Male,Delhi,Tier1,PhonePe,High,46,iOS,2020-03-18
USR005905,22,Female,Ahmedabad,Tier1,PhonePe,Medium,15,Android,2021-03-25
USR005906,38,Female,Bangalore,Tier1,Google Pay,Medium,15,Android,2022-11-04
USR005907,32,Other,Mysore,Tier3,PhonePe,Low,1,iOS,2020-07-17
USR005908,45,Female,Nashik,Tier2,PhonePe,High,39,Android,2022-04-02
USR005909,26,Female,Guwahati,Tier3,Google Pay,Power,104,Android,2022-03-17
USR005910,24,Female,Delhi,Tier1,PhonePe,Medium,8,Android,2022-05-22
USR005911,31,Male,Kolkata,Tier1,PhonePe,Low,4,Android,2019-06-11
USR005912,54,Female,Indore,Tier2,PhonePe,Power,80,Android,2019-03-28
USR005913,42,Male,Aurangabad,Tier3,PhonePe,Medium,20,Android,2019-04-20
USR005914,31,Female,Pune,Tier1,Google Pay,High,37,Web,2019-04-07
USR005915,35,Male,Coimbatore,Tier2,Google Pay,High,34,Android,2021-01-29
USR005916,21,Male,Pune,Tier1,PhonePe,Medium,12,Android,2019-09-24
USR005917,62,Male,Agra,Tier2,Google Pay,Low,1,Android,2019-02-17
