user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day
USR005020,42,118805.78,2828.7090476190474,19048.38,42,14,4,0,0,42,10,0.0,100.0,23.81,162.75
USR005021,54,148146.07,2743.445740740741,25266.5,54,17,4,3,0,53,16,5.56,98.15,29.63,202.94
USR005022,46,157394.03,3421.609347826087,20000.0,46,17,2,1,0,45,16,2.17,97.83,34.78,215.61
USR005023,73,222405.18,3046.646301369863,25649.38,72,18,4,3,0,72,26,4.11,98.63,35.62,304.66
USR005024,51,160537.49,3147.7939215686274,28300.2,51,17,4,3,0,47,13,5.88,92.16,25.49,219.91
USR005025,60,150134.35,2502.2391666666667,17299.81,60,17,5,6,0,57,21,10.0,95.0,35.0,205.66
USR005026,50,111774.98000000001,2235.4996,12090.51,50,18,4,6,0,48,20,12.0,96.0,40.0,153.12
USR005027,55,119504.72,2172.813090909091,15160.83,55,14,6,3,0,54,13,5.45,98.18,23.64,163.71
USR005028,58,126730.25,2185.0043103448274,9439.06,58,17,4,3,0,57,22,5.17,98.28,37.93,173.6
USR005029,45,157714.28,3504.7617777777778,28264.22,45,16,4,2,0,45,15,4.44,100.0,33.33,216.05
USR005030,40,164890.45,4122.2612500000005,50000.0,40,17,5,2,0,39,12,5.0,97.5,30.0,225.88
USR005031,45,201332.89,4474.064222222222,25633.36,44,16,4,5,0,45,18,11.11,100.0,40.0,275.8
USR005032,43,156787.33,3646.2169767441856,40211.64,42,15,5,2,0,42,15,4.65,97.67,34.88,214.78
USR005033,58,160236.23,2762.6936206896553,28192.44,58,17,5,3,0,58,17,5.17,100.0,29.31,219.5
USR005034,54,96721.45,1791.137962962963,7685.84,54,16,4,5,0,54,24,9.26,100.0,44.44,132.5
USR005035,58,152625.13,2631.46775862069,43907.62,56,13,4,2,0,56,24,3.45,96.55,41.38,209.08
USR005036,55,202486.37,3681.5703636363637,47601.12,54,15,4,4,0,53,17,7.27,96.36,30.91,277.38
USR005037,48,157182.51,3274.6356250000003,14354.78,48,15,5,2,0,48,23,4.17,100.0,47.92,215.32
USR005038,56,149271.47,2665.561964285714,16901.73,54,17,4,8,0,50,16,14.29,89.29,28.57,204.48
USR005039,58,141820.63,2445.183275862069,16512.79,55,17,3,5,0,55,21,8.62,94.83,36.21,194.27
USR005040,65,147239.05,2265.2161538461537,24732.31,64,16,4,3,0,64,17,4.62,98.46,26.15,201.7
USR005041,50,109491.86,2189.8372,7717.19,50,14,3,1,0,45,19,2.0,90.0,38.0,149.99
USR005042,54,163223.09,3022.649814814815,35560.01,53,16,4,1,0,51,19,1.85,94.44,35.19,223.59
USR005043,52,146645.76,2820.1107692307696,15032.03,51,17,5,3,0,51,16,5.77,98.08,30.77,200.88
USR005044,64,259218.57,4050.29015625,27179.64,64,18,5,2,0,63,16,3.12,98.44,25.0,355.09
USR005045,52,124334.2,2391.0423076923075,16294.96,50,17,4,3,0,51,17,5.77,98.08,32.69,170.32
USR005046,57,131511.23,2307.214561403509,10863.28,56,16,5,2,0,54,20,3.51,94.74,35.09,180.15
USR005047,53,127852.81999999999,2412.3173584905658,20239.81,53,18,4,5,0,53,17,9.43,100.0,32.08,175.14
USR005048,48,116637.35,2429.944791666667,15860.68,48,13,4,0,0,47,18,0.0,97.92,37.5,159.78
USR005049,31,72936.54,2352.7916129032255,11404.04,31,15,5,2,0,31,11,6.45,100.0,35.48,99.91
USR005050,50,219938.36,4398.767199999999,35277.74,50,14,5,2,0,50,21,4.0,100.0,42.0,301.29
USR005051,31,88769.87,2863.544193548387,25678.99,31,15,2,1,0,30,8,3.23,96.77,25.81,121.6
USR005052,49,215140.9,4390.630612244898,32188.34,47,15,4,1,0,48,20,2.04,97.96,40.82,294.71
USR005053,55,136215.66,2476.6483636363637,27667.8,52,15,3,3,0,51,24,5.45,92.73,43.64,186.6
USR005054,40,229962.78,5749.0695,47897.55,40,17,3,2,0,39,15,5.0,97.5,37.5,315.02
USR005055,72,194615.31,2702.9904166666665,18294.38,72,18,5,7,0,68,15,9.72,94.44,20.83,266.6
USR005056,45,121969.87,2710.4415555555556,16394.1,44,17,4,2,0,45,13,4.44,100.0,28.89,167.08
USR005057,46,169527.43,3685.378913043478,23322.04,46,17,3,1,0,45,17,2.17,97.83,36.96,232.23
USR005058,57,111808.22,1961.5477192982457,26973.01,54,14,6,4,0,54,16,7.02,94.74,28.07,153.16
USR005059,47,130040.48,2766.8187234042553,40538.57,46,15,3,3,0,45,15,6.38,95.74,31.91,178.14
USR005060,53,115751.64,2183.9932075471697,11762.38,53,15,5,1,0,53,13,1.89,100.0,24.53,158.56
USR005061,46,138718.16999999998,3015.6123913043475,28321.18,45,15,6,4,0,46,16,8.7,100.0,34.78,190.02
USR005062,48,101915.25,2123.234375,9909.66,48,14,4,3,0,46,17,6.25,95.83,35.42,139.61
USR005063,43,133171.51,3097.0118604651166,31079.4,43,15,4,0,0,40,16,0.0,93.02,37.21,182.43
USR005064,45,106334.37,2362.986,13821.39,45,16,3,2,0,42,11,4.44,93.33,24.44,145.66
USR005065,50,125781.87,2515.6374,12537.77,50,18,4,4,0,48,21,8.0,96.0,42.0,172.3
USR005066,48,167502.68,3489.6391666666664,21503.82,47,16,4,5,0,47,15,10.42,97.92,31.25,229.46
USR005067,50,119520.29,2390.4058,15785.59,50,15,6,6,0,48,17,12.0,96.0,34.0,163.73
USR005068,48,184432.21,3842.337708333333,27901.35,48,15,4,6,0,45,15,12.5,93.75,31.25,252.65
USR005069,38,114340.55,3008.9618421052633,18537.52,38,16,5,0,0,36,16,0.0,94.74,42.11,156.63
USR005070,51,159663.63999999998,3130.659607843137,53034.2,48,18,4,1,0,51,17,1.96,100.0,33.33,218.72
USR005071,48,164540.38,3427.9245833333334,31612.22,48,18,5,1,0,47,23,2.08,97.92,47.92,225.4
USR005072,46,160888.73,3497.581086956522,30465.81,46,17,5,0,0,46,15,0.0,100.0,32.61,220.4
USR005073,52,190036.08000000002,3654.5400000000004,27328.45,51,17,4,4,0,51,18,7.69,98.08,34.62,260.32
USR005074,50,160669.07,3213.3814,16809.82,48,16,4,0,0,50,16,0.0,100.0,32.0,220.09
USR005075,42,96062.82,2287.21,11627.17,42,15,3,2,0,42,11,4.76,100.0,26.19,131.59
USR005076,56,132483.73,2365.780892857143,20015.76,55,16,5,4,0,56,23,7.14,100.0,41.07,181.48
USR005077,54,163681.38999999998,3031.1368518518516,31798.62,54,17,4,4,0,51,21,7.41,94.44,38.89,224.22
USR005078,46,137446.21,2987.9610869565217,19219.17,46,16,3,1,0,43,19,2.17,93.48,41.3,188.28
USR005079,46,133221.33000000002,2896.115869565218,22778.11,46,17,2,5,0,44,18,10.87,95.65,39.13,182.49
USR005080,38,125525.05,3303.290789473684,18521.8,38,15,3,4,0,38,13,10.53,100.0,34.21,171.95
USR005081,54,131860.26,2441.856666666667,14075.1,53,17,4,8,0,53,17,14.81,98.15,31.48,180.63
USR005082,38,152187.46,4004.9331578947367,30130.59,37,15,4,2,0,33,9,5.26,86.84,23.68,208.48
USR005083,45,178732.03999999998,3971.823111111111,33385.59,41,15,3,2,0,45,15,4.44,100.0,33.33,244.84
USR005084,44,112187.86,2549.724090909091,13639.81,44,15,5,4,0,44,15,9.09,100.0,34.09,153.68
USR005085,51,135345.55,2653.83431372549,25857.09,51,17,6,4,0,49,18,7.84,96.08,35.29,185.4
USR005086,49,151418.44,3090.1722448979594,29565.35,49,15,4,6,0,48,14,12.24,97.96,28.57,207.42
USR005087,43,97175.35,2259.891860465116,13740.21,43,16,4,2,0,41,18,4.65,95.35,41.86,133.12
USR005088,45,107148.73,2381.0828888888886,16768.25,44,16,4,1,0,42,12,2.22,93.33,26.67,146.78
USR005089,54,132705.34,2457.506296296296,32230.39,54,15,5,6,0,52,20,11.11,96.3,37.04,181.79
USR005090,35,132220.69,3777.734,24352.83,34,16,4,1,0,34,15,2.86,97.14,42.86,181.12
USR005091,57,180306.73,3163.275964912281,25023.18,56,17,5,3,0,56,22,5.26,98.25,38.6,247.0
USR005092,45,187534.59,4167.435333333333,44651.43,45,16,4,2,0,43,15,4.44,95.56,33.33,256.9
USR005093,53,176499.12,3330.172075471698,50000.0,53,16,6,4,0,50,23,7.55,94.34,43.4,241.78
USR005094,47,112335.81,2390.1236170212765,17490.13,47,16,4,0,0,46,19,0.0,97.87,40.43,153.88
USR005095,46,126217.23,2743.8528260869566,21179.19,46,17,6,3,0,46,14,6.52,100.0,30.43,172.9
USR005096,44,122517.82,2784.495909090909,39921.67,44,16,3,5,0,43,13,11.36,97.73,29.55,167.83
USR005097,46,92135.47,2002.945,11386.29,46,15,5,4,0,46,16,8.7,100.0,34.78,126.21
USR005098,51,174690.31,3425.3001960784313,40219.71,51,16,3,2,0,51,12,3.92,100.0,23.53,239.3
USR005099,56,129326.94,2309.409642857143,18569.7,55,17,3,3,0,53,19,5.36,94.64,33.93,177.16
USR005100,48,136791.41,2849.8210416666666,14751.89,47,15,3,4,0,46,16,8.33,95.83,33.33,187.39
USR005101,43,73596.27,1711.5411627906979,10833.3,41,16,5,1,0,42,10,2.33,97.67,23.26,100.82
USR005102,39,92645.16,2375.5169230769234,12794.49,39,15,3,0,0,39,15,0.0,100.0,38.46,126.91
USR005103,53,108318.01,2043.7360377358489,17235.2,53,15,4,3,0,52,22,5.66,98.11,41.51,148.38
USR005104,55,146869.74,2670.358909090909,21179.16,54,16,5,1,0,50,22,1.82,90.91,40.0,201.19
USR005105,64,151491.86,2367.0603125,18326.46,64,18,4,5,0,64,20,7.81,100.0,31.25,207.52
USR005106,49,161205.08,3289.8995918367345,21132.02,48,18,5,3,0,49,17,6.12,100.0,34.69,220.83
USR005107,54,157580.47,2918.156851851852,24433.05,54,17,3,0,0,53,20,0.0,98.15,37.04,215.86
USR005108,50,137170.62,2743.4123999999997,15865.28,49,16,4,3,0,48,16,6.0,96.0,32.0,187.9
USR005109,46,157589.96,3425.8686956521738,34693.56,46,16,4,5,0,44,12,10.87,95.65,26.09,215.88
USR005110,42,155602.44,3704.82,35175.07,42,15,3,3,0,38,19,7.14,90.48,45.24,213.15
USR005111,34,117530.06,3456.7664705882353,27002.61,33,13,3,0,0,31,15,0.0,91.18,44.12,161.0
USR005112,64,201607.69,3150.12015625,24929.36,64,18,3,6,0,60,20,9.38,93.75,31.25,276.17
USR005113,46,104850.47,2279.3580434782607,24270.79,46,16,3,5,0,45,14,10.87,97.83,30.43,143.63
USR005114,56,259604.22,4635.789642857143,55000.0,55,18,5,2,0,53,17,3.57,94.64,30.36,355.62
USR005115,49,172651.34,3523.4967346938774,27799.28,49,18,4,1,0,49,13,2.04,100.0,26.53,236.51
USR005116,51,145106.06,2845.216862745098,21016.45,50,15,4,2,0,51,22,3.92,100.0,43.14,198.78
USR005117,47,110787.01,2357.1704255319146,21694.89,47,16,6,3,0,46,16,6.38,97.87,34.04,151.76
USR005118,47,185452.14,3945.7902127659577,30413.86,47,15,4,2,0,43,14,4.26,91.49,29.79,254.04
USR005119,39,123956.97,3178.383846153846,42927.3,38,14,4,4,0,36,12,10.26,92.31,30.77,169.8
USR005120,42,61967.78,1475.4233333333334,7529.71,42,12,4,2,0,40,9,4.76,95.24,21.43,84.89
USR005121,40,70421.35,1760.53375,9000.0,39,15,3,3,0,40,7,7.5,100.0,17.5,96.47
USR005122,55,168650.59,3066.374363636364,38353.98,54,16,3,6,0,53,14,10.91,96.36,25.45,231.03
USR005123,45,145774.89,3239.4420000000005,24577.13,43,14,3,3,0,45,19,6.67,100.0,42.22,199.69
USR005124,59,210878.77,3574.216440677966,28313.69,57,18,4,4,0,54,20,6.78,91.53,33.9,288.88
USR005125,43,98520.73,2291.1797674418603,21949.61,43,13,4,1,0,43,17,2.33,100.0,39.53,134.96
USR005126,47,108518.47,2308.9036170212767,23208.8,47,15,4,3,0,47,15,6.38,100.0,31.91,148.66
USR005127,42,128447.55,3058.275,33231.61,42,17,4,3,0,41,14,7.14,97.62,33.33,175.96
USR005128,54,198867.51,3682.731666666667,29960.06,53,17,4,3,0,53,25,5.56,98.15,46.3,272.42
USR005129,54,118913.75,2202.1064814814813,12094.98,52,15,5,1,0,54,19,1.85,100.0,35.19,162.9
USR005130,50,151670.45,3033.409,22109.07,49,17,3,5,0,49,22,10.0,98.0,44.0,207.77
USR005131,39,91434.47,2344.47358974359,18608.65,38,14,4,2,0,39,9,5.13,100.0,23.08,125.25
USR005132,51,105917.52,2076.814117647059,22047.67,50,14,5,1,0,51,14,1.96,100.0,27.45,145.09
USR005133,48,115870.54000000001,2413.9695833333335,17270.9,48,17,6,4,0,45,12,8.33,93.75,25.0,158.73
USR005134,39,125933.44,3229.062564102564,29240.67,38,15,4,2,0,38,14,5.13,97.44,35.9,172.51
USR005135,52,157645.43,3031.6428846153844,45518.26,52,16,4,4,0,51,15,7.69,98.08,28.85,215.95
USR005136,36,84844.08,2356.78,18222.65,36,13,2,3,0,35,10,8.33,97.22,27.78,116.22
USR005137,47,119715.71,2547.142765957447,18972.83,46,16,4,5,0,46,18,10.64,97.87,38.3,163.99
USR005138,45,247882.73,5508.505111111112,40243.51,45,16,3,3,0,45,13,6.67,100.0,28.89,339.57
USR005139,49,130471.18,2662.677142857143,18208.48,49,16,4,7,0,49,13,14.29,100.0,26.53,178.73
USR005140,53,160541.15,3029.0783018867924,37271.99,52,15,3,2,0,52,17,3.77,98.11,32.08,219.92
USR005141,57,129212.75,2266.8903508771928,26214.99,55,15,6,2,0,55,26,3.51,96.49,45.61,177.0
USR005142,42,158627.75,3776.8511904761904,34518.2,42,15,3,7,1,39,10,16.67,92.86,23.81,217.3
USR005143,49,168277.63,3434.2373469387758,24677.74,48,17,3,4,0,47,14,8.16,95.92,28.57,230.52
USR005144,43,151595.88,3525.485581395349,33221.17,41,16,5,3,0,43,15,6.98,100.0,34.88,207.67
USR005145,48,130815.14,2725.315416666667,16804.41,48,15,5,4,0,45,16,8.33,93.75,33.33,179.2
USR005146,54,182821.79,3385.5887037037037,27876.73,54,18,4,3,0,51,16,5.56,94.44,29.63,250.44
USR005147,48,139786.49,2912.2185416666666,30418.93,47,16,5,3,0,48,14,6.25,100.0,29.17,191.49
USR005148,48,165254.46,3442.80125,46348.1,47,16,4,2,0,46,21,4.17,95.83,43.75,226.38
USR005149,36,90919.33,2525.5369444444445,14197.61,36,15,4,1,0,35,13,2.78,97.22,36.11,124.55
USR005150,59,141222.16,2393.59593220339,15228.34,57,17,4,2,1,59,20,3.39,100.0,33.9,193.46
USR005151,44,151867.21,3451.5274999999997,28478.86,42,17,3,4,0,44,20,9.09,100.0,45.45,208.04
USR005152,52,122442.74,2354.668076923077,22053.44,52,17,5,2,0,49,17,3.85,94.23,32.69,167.73
USR005153,51,218920.84,4292.565490196078,48466.24,51,15,4,2,0,50,11,3.92,98.04,21.57,299.89
USR005154,61,166176.27,2724.2011475409836,33178.79,60,17,5,5,0,61,21,8.2,100.0,34.43,227.64
USR005155,54,125937.67,2332.179074074074,13817.06,53,15,4,5,0,54,17,9.26,100.0,31.48,172.52
USR005156,40,91405.53,2285.13825,19387.04,39,15,3,2,0,39,18,5.0,97.5,45.0,125.21
USR005157,42,107479.95999999999,2559.0466666666666,17971.76,42,14,4,2,0,42,13,4.76,100.0,30.95,147.23
USR005158,52,116079.17,2232.2917307692305,17402.72,50,15,3,3,0,52,12,5.77,100.0,23.08,159.01
USR005159,43,90359.05,2101.3732558139536,9376.56,42,13,3,0,0,43,14,0.0,100.0,32.56,123.78
USR005160,58,156514.48,2698.5255172413795,24429.74,58,18,5,4,0,57,13,6.9,98.28,22.41,214.4
USR005161,46,150888.58000000002,3280.186521739131,13057.23,46,16,5,7,0,45,14,15.22,97.83,30.43,206.7
USR005162,38,167130.71,4398.176578947368,36530.33,37,16,3,3,0,38,14,7.89,100.0,36.84,228.95
USR005163,46,134194.05,2917.2619565217387,18877.06,46,17,5,4,0,44,11,8.7,95.65,23.91,183.83
USR005164,38,85585.89,2252.2602631578948,14406.43,36,15,3,2,0,38,17,5.26,100.0,44.74,117.24
USR005165,58,172819.08000000002,2979.6393103448277,13802.12,58,17,2,3,0,56,15,5.17,96.55,25.86,236.74
USR005166,60,208814.66999999998,3480.2445,38146.45,59,17,5,5,0,60,13,8.33,100.0,21.67,286.05
USR005167,45,111233.19,2471.8486666666668,15181.8,44,18,6,4,0,45,12,8.89,100.0,26.67,152.37
USR005168,48,145327.68,3027.66,25174.23,48,17,4,3,0,45,16,6.25,93.75,33.33,199.08
USR005169,55,174303.13,3169.1478181818184,40371.25,54,17,5,3,0,54,24,5.45,98.18,43.64,238.77
USR005170,33,139534.32,4228.312727272728,54042.29,33,16,2,3,0,32,8,9.09,96.97,24.24,191.14
USR005171,53,132047.26,2491.457735849057,14766.57,52,17,3,1,0,52,15,1.89,98.11,28.3,180.89
USR005172,37,87132.64,2354.936216216216,22371.5,37,14,4,2,0,37,13,5.41,100.0,35.14,119.36
USR005173,41,164749.02,4018.2687804878046,30774.88,41,14,5,3,0,41,13,7.32,100.0,31.71,225.68
USR005174,51,169482.71,3323.190392156863,36410.78,51,16,4,0,0,51,20,0.0,100.0,39.22,232.17
USR005175,51,144126.51,2826.01,14698.66,50,15,3,2,0,49,21,3.92,96.08,41.18,197.43
USR005176,37,73138.45999999999,1976.715135135135,14451.42,36,14,3,2,0,37,12,5.41,100.0,32.43,100.19
USR005177,60,168766.78,2812.779666666667,18735.53,59,18,4,2,0,51,21,3.33,85.0,35.0,231.19
USR005178,46,153918.85,3346.0619565217394,17400.68,45,17,5,3,0,45,12,6.52,97.83,26.09,210.85
USR005179,47,223413.72,4753.483404255319,65000.0,46,17,3,2,1,47,11,4.26,100.0,23.4,306.05
USR005180,49,157255.41,3209.294081632653,30947.55,47,18,4,2,0,47,13,4.08,95.92,26.53,215.42
USR005181,54,188774.29,3495.8201851851854,32078.46,52,17,3,4,0,53,18,7.41,98.15,33.33,258.59
USR005182,67,199960.41,2984.4837313432836,21587.41,67,16,5,4,0,62,25,5.97,92.54,37.31,273.92
USR005183,55,119233.11,2167.8747272727273,12313.43,53,15,4,2,0,53,23,3.64,96.36,41.82,163.33
USR005184,53,175463.0,3310.622641509434,23633.79,53,18,4,4,0,52,16,7.55,98.11,30.19,240.36
USR005185,41,112399.56,2741.4526829268293,21267.79,41,18,5,2,0,40,19,4.88,97.56,46.34,153.97
USR005186,44,79590.72,1808.88,10878.81,43,17,4,4,0,44,18,9.09,100.0,40.91,109.03
USR005187,37,80720.23,2181.627837837838,8137.52,37,14,4,1,0,37,12,2.7,100.0,32.43,110.58
USR005188,63,120237.05,1908.5246031746033,14478.72,62,16,5,4,0,62,15,6.35,98.41,23.81,164.71
USR005189,42,104994.41,2499.866904761905,12161.76,42,16,2,5,0,41,16,11.9,97.62,38.1,143.83
USR005190,52,155194.32,2984.506153846154,30774.98,51,17,4,2,0,52,18,3.85,100.0,34.62,212.59
USR005191,51,106178.92,2081.9396078431373,13941.96,50,16,5,3,0,49,18,5.88,96.08,35.29,145.45
USR005192,62,214847.75,3465.2862903225805,29901.06,61,16,4,2,0,58,25,3.23,93.55,40.32,294.31
USR005193,43,171167.84,3980.647441860465,30144.71,43,17,3,6,0,42,14,13.95,97.67,32.56,234.48
USR005194,46,124758.38,2712.138695652174,22365.38,46,16,4,2,0,45,14,4.35,97.83,30.43,170.9
USR005195,47,127736.66,2717.8012765957446,44876.77,47,15,4,1,0,45,12,2.13,95.74,25.53,174.98
USR005196,46,143367.91,3116.693695652174,34615.76,46,17,4,2,1,46,17,4.35,100.0,36.96,196.39
USR005197,54,207914.2,3850.2629629629632,19645.13,54,17,4,4,0,52,27,7.41,96.3,50.0,284.81
USR005198,55,124532.85,2264.2336363636364,26933.11,54,18,5,3,0,53,18,5.45,96.36,32.73,170.59
USR005199,41,133930.05,3266.5865853658534,23310.35,41,15,3,3,0,40,14,7.32,97.56,34.15,183.47
USR005200,59,156330.86,2649.6755932203387,21752.65,58,18,6,2,0,58,23,3.39,98.31,38.98,214.15
USR005201,47,160957.82,3424.6344680851066,29378.98,47,15,3,0,0,47,24,0.0,100.0,51.06,220.49
USR005202,45,83295.43,1851.0095555555554,9194.62,44,16,5,3,0,44,12,6.67,97.78,26.67,114.1
USR005203,48,135212.63,2816.929791666667,26989.65,46,17,5,4,0,47,19,8.33,97.92,39.58,185.22
USR005204,51,142915.16,2802.2580392156865,13158.89,50,14,3,4,0,47,24,7.84,92.16,47.06,195.77
USR005205,50,143459.42,2869.1884000000005,24771.06,49,17,4,3,0,49,21,6.0,98.0,42.0,196.52
USR005206,41,190738.78,4652.165365853659,64998.08,41,14,5,4,0,39,16,9.76,95.12,39.02,261.29
USR005207,63,190690.17,3026.8280952380956,29727.81,61,18,3,5,0,63,17,7.94,100.0,26.98,261.22
USR005208,41,58264.08,1421.0751219512194,10160.34,39,12,4,4,0,39,13,9.76,95.12,31.71,79.81
USR005209,55,165672.47,3012.226727272727,21028.33,54,16,4,2,0,55,19,3.64,100.0,34.55,226.95
USR005210,64,167731.65,2620.80703125,25198.54,64,17,6,2,1,63,21,3.12,98.44,32.81,229.77
USR005211,58,220104.27,3794.9012068965517,29401.91,56,18,5,4,0,55,17,6.9,94.83,29.31,301.51
USR005212,45,136142.05000000002,3025.3788888888894,14963.84,45,13,5,1,0,41,15,2.22,91.11,33.33,186.5
USR005213,51,94280.59,1848.639019607843,14625.1,51,17,3,3,0,50,19,5.88,98.04,37.25,129.15
USR005214,48,189506.0,3948.0416666666665,34229.16,46,16,5,3,0,41,12,6.25,85.42,25.0,259.6
USR005215,44,175504.08,3988.7290909090907,24903.5,44,18,4,5,0,42,8,11.36,95.45,18.18,240.42
USR005216,49,158766.47,3240.1320408163265,50069.68,49,16,5,8,0,49,14,16.33,100.0,28.57,217.49
USR005217,58,149939.64,2585.166206896552,14424.29,58,16,5,1,0,53,15,1.72,91.38,25.86,205.4
USR005218,46,113015.20999999999,2456.8523913043477,14954.91,46,16,4,3,0,46,15,6.52,100.0,32.61,154.82
USR005219,51,159862.73,3134.5633333333335,31817.66,51,18,5,1,0,49,11,1.96,96.08,21.57,218.99
USR005220,56,121707.34,2173.345357142857,18498.83,54,16,5,2,0,55,20,3.57,98.21,35.71,166.72
USR005221,43,159147.72,3701.1097674418606,80175.11,41,16,5,2,0,43,13,4.65,100.0,30.23,218.01
USR005222,57,257862.69,4523.906842105263,37017.19,57,17,3,2,0,53,18,3.51,92.98,31.58,353.24
USR005223,49,206587.2,4216.065306122449,52655.26,45,16,4,3,0,48,24,6.12,97.96,48.98,283.0
USR005224,53,109328.32,2062.798490566038,9222.0,53,16,3,1,0,53,23,1.89,100.0,43.4,149.76
USR005225,47,152443.51,3243.478936170213,18328.89,47,17,3,4,0,46,8,8.51,97.87,17.02,208.83
USR005226,42,119166.61,2837.300238095238,30485.12,41,13,3,2,0,39,17,4.76,92.86,40.48,163.24
USR005227,44,97567.96,2217.4536363636366,16126.2,44,15,3,6,0,44,14,13.64,100.0,31.82,133.65
USR005228,57,112724.0,1977.6140350877192,7976.55,56,16,4,1,0,56,21,1.75,98.25,36.84,154.42
USR005229,58,156255.5,2694.060344827586,16295.75,57,16,4,4,0,58,20,6.9,100.0,34.48,214.05
USR005230,56,258435.80000000002,4614.925,49325.01,56,17,4,3,0,54,18,5.36,96.43,32.14,354.02
USR005231,52,149056.7,2866.4750000000004,20385.71,51,17,3,0,0,51,20,0.0,98.08,38.46,204.19
USR005232,45,95459.89,2121.3308888888887,15698.75,43,16,3,2,1,43,12,4.44,95.56,26.67,130.77
USR005233,52,140616.69,2704.1671153846155,28062.87,52,15,4,2,0,52,19,3.85,100.0,36.54,192.63
USR005234,48,161436.82,3363.2670833333336,27550.54,48,15,4,3,0,45,14,6.25,93.75,29.17,221.15
USR005235,61,259103.56,4247.599344262295,37358.43,61,18,4,2,0,59,21,3.28,96.72,34.43,354.94
USR005236,43,125963.76,2929.3897674418604,19098.84,43,16,4,2,0,42,15,4.65,97.67,34.88,172.55
USR005237,49,219428.25,4478.127551020408,44583.36,49,18,5,5,0,44,15,10.2,89.8,30.61,300.59
USR005238,54,174643.18,3234.1329629629627,24882.46,53,15,2,3,0,52,13,5.56,96.3,24.07,239.24
USR005239,48,167783.12,3495.4816666666666,26689.26,48,16,4,5,0,46,12,10.42,95.83,25.0,229.84
USR005240,35,108052.79,3087.2225714285714,18738.53,33,14,2,2,0,31,11,5.71,88.57,31.43,148.02
USR005241,47,99983.28,2127.303829787234,22740.71,46,14,5,5,0,47,12,10.64,100.0,25.53,136.96
USR005242,48,139739.53,2911.240208333333,18701.54,48,16,5,1,0,46,10,2.08,95.83,20.83,191.42
USR005243,53,177465.52,3348.4060377358487,47823.72,53,16,6,3,0,53,19,5.66,100.0,35.85,243.1
USR005244,35,99274.37,2836.410571428571,19306.57,35,17,5,2,0,34,13,5.71,97.14,37.14,135.99
USR005245,52,253504.88,4875.093846153846,31715.7,51,16,3,2,0,50,17,3.85,96.15,32.69,347.27
USR005246,56,141716.11000000002,2530.6448214285715,18003.41,55,17,5,3,0,56,15,5.36,100.0,26.79,194.13
USR005247,47,155999.77,3319.1440425531914,50000.0,47,16,5,6,1,47,16,12.77,100.0,34.04,213.7
USR005248,47,193480.27,4116.601489361702,18988.3,46,17,4,5,0,47,18,10.64,100.0,38.3,265.04
USR005249,59,125235.1,2122.628813559322,18471.38,55,17,4,3,0,53,20,5.08,89.83,33.9,171.55
USR005250,48,111703.40000000001,2327.1541666666667,18581.29,47,14,4,4,0,47,16,8.33,97.92,33.33,153.02
USR005251,55,154106.29,2801.9325454545456,31924.76,54,16,3,4,0,54,23,7.27,98.18,41.82,211.1
USR005252,44,172435.31,3918.9843181818183,37482.23,43,15,3,2,0,44,16,4.55,100.0,36.36,236.21
USR005253,47,126712.53,2696.0112765957447,18349.86,46,18,6,2,0,45,18,4.26,95.74,38.3,173.58
USR005254,67,144995.49,2164.111791044776,11347.22,66,16,5,4,0,66,24,5.97,98.51,35.82,198.62
USR005255,49,141306.6,2883.808163265306,25616.18,48,15,6,4,0,48,19,8.16,97.96,38.78,193.57
USR005256,41,107023.13,2610.320243902439,15624.5,41,15,4,3,0,39,20,7.32,95.12,48.78,146.61
