user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day,evening_txns,night_txns,weekend_txns,morning_txns,food_txns,p2p_txns,investment_txns,ecom_txns,travel_txns,qr_txns,upi_id_txns,platform_loyalty_rate,evening_ratio,night_ratio,weekend_ratio,food_ratio,p2p_ratio,investment_ratio,ecom_ratio,travel_ratio,qr_ratio,segment,segment_name,pca1,pca2
USR004347,60,203522.62,3392.0436666666665,24611.51,60,17,4,1,0,58,18,1.67,96.67,30.0,278.8,25,3,18,15,9,2,4,9,1,23,20,0.8666666666666667,0.4167,0.05,0.3,0.15,0.0333,0.0667,0.15,0.0167,0.3833,3,Premium Investors,2.439804688183713,-0.3437269135680031
USR004348,58,196823.56,3393.5096551724137,20896.09,57,15,3,2,0,55,16,3.45,94.83,27.59,269.62,27,2,15,7,8,2,3,8,1,24,25,0.8448275862068966,0.4655,0.0345,0.2586,0.1379,0.0345,0.0517,0.1379,0.0172,0.4138,3,Premium Investors,1.5582604105914235,-0.9818722662070113
USR004349,39,188689.82,4838.200512820513,50000.0,39,13,5,3,0,38,11,7.69,97.44,28.21,258.48,8,2,8,16,5,0,0,5,0,16,16,0.7692307692307693,0.2051,0.0513,0.2051,0.1282,0.0,0.0,0.1282,0.0,0.4103,3,Premium Investors,0.5861471563043982,0.3792064797020581
USR004350,49,175627.56,3584.235918367347,40494.08,49,17,4,4,0,46,18,8.16,93.88,36.73,240.59,20,2,12,7,5,3,1,3,4,16,18,0.8571428571428571,0.4082,0.0408,0.2449,0.102,0.0612,0.0204,0.0612,0.0816,0.3265,0,Active Everyday Users,1.2411078005421814,-0.26195657746212725
USR004351,48,233815.5,4871.15625,38297.69,48,15,4,1,0,48,14,2.08,100.0,29.17,320.3,16,2,18,12,7,1,4,4,0,19,19,0.8333333333333334,0.3333,0.0417,0.375,0.1458,0.0208,0.0833,0.0833,0.0,0.3958,3,Premium Investors,3.4570599054938906,-1.139713110397225
USR004352,59,195986.7,3321.808474576271,57543.14,59,18,6,3,0,53,24,5.08,89.83,40.68,268.47,16,1,20,23,3,1,2,3,3,23,21,0.8135593220338984,0.2712,0.0169,0.339,0.0508,0.0169,0.0339,0.0508,0.0508,0.3898,0,Active Everyday Users,2.6118016121018135,2.0137307309995114
USR004353,42,124733.52,2969.845714285714,22512.87,42,14,4,4,0,41,14,9.52,97.62,33.33,170.87,16,3,14,7,7,0,2,2,1,14,17,0.8809523809523809,0.381,0.0714,0.3333,0.1667,0.0,0.0476,0.0476,0.0238,0.3333,1,Casual Small Spenders,-1.1815110196706773,-1.0496533637715841
USR004354,33,109234.51,3310.1366666666663,20226.63,33,16,6,3,0,30,12,9.09,90.91,36.36,149.64,15,2,8,8,2,0,1,2,0,10,16,0.696969696969697,0.4545,0.0606,0.2424,0.0606,0.0,0.0303,0.0606,0.0,0.303,0,Active Everyday Users,-0.9928213919733224,2.2195095965592975
USR004355,54,148594.59,2751.7516666666666,17462.59,52,17,3,3,0,54,20,5.56,100.0,37.04,203.55,14,1,20,17,10,2,2,3,4,18,20,0.9074074074074074,0.2593,0.0185,0.3704,0.1852,0.037,0.037,0.0556,0.0741,0.3333,2,Loyal Digital Users,0.1674337773935599,-1.1391217134309501
USR004356,50,138541.39,2770.8278000000005,16444.22,48,17,4,3,0,48,18,6.0,96.0,36.0,189.78,19,4,14,14,6,2,2,4,4,15,21,0.82,0.38,0.08,0.28,0.12,0.04,0.04,0.08,0.08,0.3,0,Active Everyday Users,0.058414473955638445,0.3240940590385284
USR004357,47,135859.97,2890.637659574468,24232.71,47,17,3,6,0,44,18,12.77,93.62,38.3,186.11,11,1,21,17,6,2,0,2,3,18,14,0.8085106382978723,0.234,0.0213,0.4468,0.1277,0.0426,0.0,0.0426,0.0638,0.383,2,Loyal Digital Users,-0.5724094885597165,-0.08649377206347186
USR004358,62,126356.51,2038.008225806452,13950.3,62,16,6,1,0,60,19,1.61,96.77,30.65,173.09,17,3,19,21,7,1,1,10,2,15,30,0.9193548387096774,0.2742,0.0484,0.3065,0.1129,0.0161,0.0161,0.1613,0.0323,0.2419,0,Active Everyday Users,-0.7438853301230294,1.2522243079042739
USR004359,50,147726.58,2954.5316,21179.4,50,16,5,3,0,49,14,6.0,98.0,28.0,202.37,16,3,14,12,7,2,1,3,0,11,27,0.9,0.32,0.06,0.28,0.14,0.04,0.02,0.06,0.0,0.22,0,Active Everyday Users,-0.15593481376626944,0.04787749740341461
USR004360,53,152741.04,2881.90641509434,36543.85,53,15,4,5,0,52,19,9.43,98.11,35.85,209.23,22,1,16,13,8,2,3,5,2,18,25,0.8113207547169812,0.4151,0.0189,0.3019,0.1509,0.0377,0.0566,0.0943,0.0377,0.3396,0,Active Everyday Users,0.25833813350136653,0.12362829178802313
USR004361,34,120728.56,3550.84,26604.55,34,16,2,3,0,34,11,8.82,100.0,32.35,165.38,11,1,9,13,4,1,2,4,3,9,18,0.9705882352941176,0.3235,0.0294,0.2647,0.1176,0.0294,0.0588,0.1176,0.0882,0.2647,2,Loyal Digital Users,-0.6878755860921972,-3.902779427023309
USR004362,63,199886.64,3172.80380952381,26282.01,63,18,6,3,0,62,19,4.76,98.41,30.16,273.82,26,2,17,17,10,5,4,4,1,21,32,0.7301587301587301,0.4127,0.0317,0.2698,0.1587,0.0794,0.0635,0.0635,0.0159,0.3333,0,Active Everyday Users,2.8241120894569463,2.9722093830124328
USR004363,51,179549.59,3520.5801960784315,50852.27,50,16,3,2,0,51,22,3.92,100.0,43.14,245.96,6,3,13,22,10,1,1,4,2,18,16,0.8627450980392157,0.1176,0.0588,0.2549,0.1961,0.0196,0.0196,0.0784,0.0392,0.3529,2,Loyal Digital Users,0.6657713360159088,-0.982489946758129
USR004364,46,115359.42,2507.813478260869,14198.71,46,15,6,5,0,41,16,10.87,89.13,34.78,158.03,13,2,14,12,4,5,0,6,2,17,16,0.8260869565217391,0.2826,0.0435,0.3043,0.087,0.1087,0.0,0.1304,0.0435,0.3696,0,Active Everyday Users,-1.5353130131458819,1.6330971204116396
USR004365,57,147101.88,2580.734736842105,12318.59,56,18,5,6,0,53,14,10.53,92.98,24.56,201.51,16,4,23,11,10,2,4,6,2,18,28,0.8245614035087719,0.2807,0.0702,0.4035,0.1754,0.0351,0.0702,0.1053,0.0351,0.3158,0,Active Everyday Users,0.845487575243676,1.188989296792673
USR004366,59,225266.52,3818.076610169492,47242.4,58,18,4,5,0,57,21,8.47,96.61,35.59,308.58,20,1,16,18,6,4,3,3,3,24,23,0.864406779661017,0.339,0.0169,0.2712,0.1017,0.0678,0.0508,0.0508,0.0508,0.4068,3,Premium Investors,3.516905481238082,-0.2799367130896841
USR004367,50,148869.18,2977.3836,20186.07,48,18,5,2,0,49,21,4.0,98.0,42.0,203.93,17,1,13,15,2,1,2,4,2,20,20,0.88,0.34,0.02,0.26,0.04,0.02,0.04,0.08,0.04,0.4,0,Active Everyday Users,0.9102765618716349,0.18453912068268638
USR004368,49,183992.21,3754.9430612244896,29596.95,48,15,3,3,0,43,13,6.12,87.76,26.53,252.04,13,0,16,15,7,1,2,4,4,20,15,0.8979591836734694,0.2653,0.0,0.3265,0.1429,0.0204,0.0408,0.0816,0.0816,0.4082,2,Loyal Digital Users,1.100636833246211,-1.754185055465036
USR004369,45,134740.32,2994.2293333333337,35533.35,45,16,6,4,0,42,11,8.89,93.33,24.44,184.58,16,0,15,15,3,1,0,1,6,20,14,0.8444444444444444,0.3556,0.0,0.3333,0.0667,0.0222,0.0,0.0222,0.1333,0.4444,0,Active Everyday Users,-0.34379079415715763,1.4429856928197635
USR004370,49,82820.82,1690.220816326531,9521.06,49,15,5,2,0,47,23,4.08,95.92,46.94,113.45,19,1,15,10,7,0,1,7,0,15,26,0.8367346938775511,0.3878,0.0204,0.3061,0.1429,0.0,0.0204,0.1429,0.0,0.3061,1,Casual Small Spenders,-2.73357185244659,1.0069218986463868
USR004371,48,115035.85,2396.5802083333333,27739.5,48,15,4,4,0,48,17,8.33,100.0,35.42,157.58,14,1,17,14,17,2,1,4,1,25,11,0.875,0.2917,0.0208,0.3542,0.3542,0.0417,0.0208,0.0833,0.0208,0.5208,1,Casual Small Spenders,-2.17835031587679,-0.06977447136243872
USR004372,50,132801.21,2656.0242,23361.74,50,16,5,5,0,46,20,10.0,92.0,40.0,181.92,18,0,24,16,4,1,0,3,3,13,25,0.86,0.36,0.0,0.48,0.08,0.02,0.0,0.06,0.06,0.26,0,Active Everyday Users,-0.5913965521263278,0.789111035211877
USR004373,48,167929.26,3498.5262500000003,31807.8,47,16,5,1,0,48,16,2.08,100.0,33.33,230.04,16,1,15,13,8,2,0,5,3,10,21,0.75,0.3333,0.0208,0.3125,0.1667,0.0417,0.0,0.1042,0.0625,0.2083,0,Active Everyday Users,0.36918972883404677,1.7736682685877554
USR004374,49,148726.88,3035.242448979592,50000.0,48,15,5,2,0,47,15,4.08,95.92,30.61,203.74,18,3,16,11,3,4,0,6,2,19,16,0.8163265306122449,0.3673,0.0612,0.3265,0.0612,0.0816,0.0,0.1224,0.0408,0.3878,0,Active Everyday Users,-0.33926738789521227,0.9091887843267256
USR004375,44,174449.22,3964.755,24846.25,44,17,4,3,0,44,15,6.82,100.0,34.09,238.97,14,0,11,12,5,2,1,1,2,13,15,0.7954545454545454,0.3182,0.0,0.25,0.1136,0.0455,0.0227,0.0227,0.0455,0.2955,3,Premium Investors,1.2760137590675473,0.08794883525187147
USR004376,48,111109.99,2314.7914583333336,15082.23,48,18,4,3,0,47,11,6.25,97.92,22.92,152.21,16,4,16,15,4,2,1,8,1,14,21,0.875,0.3333,0.0833,0.3333,0.0833,0.0417,0.0208,0.1667,0.0208,0.2917,2,Loyal Digital Users,-1.0712276098877485,-0.1904490701187476
USR004377,54,108415.68,2007.6977777777777,13905.06,53,16,4,2,0,53,20,3.7,98.15,37.04,148.51,12,2,11,13,10,6,1,2,2,18,21,0.8888888888888888,0.2222,0.037,0.2037,0.1852,0.1111,0.0185,0.037,0.037,0.3333,1,Casual Small Spenders,-1.645126881126067,0.016459107072872486
USR004378,58,223490.36,3853.282068965517,36870.4,57,16,5,4,0,58,17,6.9,100.0,29.31,306.15,15,4,16,21,4,3,5,4,3,20,27,0.8620689655172413,0.2586,0.069,0.2759,0.069,0.0517,0.0862,0.069,0.0517,0.3448,3,Premium Investors,3.570652104822556,-0.09794849930466483
USR004379,53,128236.41,2419.554905660377,16303.69,53,16,5,5,0,52,12,9.43,98.11,22.64,175.67,19,2,17,14,6,2,2,5,3,24,18,0.8867924528301887,0.3585,0.0377,0.3208,0.1132,0.0377,0.0377,0.0943,0.0566,0.4528,0,Active Everyday Users,-0.48755613365214473,0.3158953956956832
USR004380,52,215959.91,4153.075192307692,55092.42,51,15,4,3,0,48,20,5.77,92.31,38.46,295.84,18,2,17,11,12,1,2,7,3,15,21,0.8846153846153846,0.3462,0.0385,0.3269,0.2308,0.0192,0.0385,0.1346,0.0577,0.2885,3,Premium Investors,1.969579150294613,-0.8087385363493449
USR004381,61,208416.81,3416.6690163934427,41267.65,60,18,5,1,0,55,15,1.64,90.16,24.59,285.5,18,2,16,21,10,2,1,6,3,24,19,0.8032786885245902,0.2951,0.0328,0.2623,0.1639,0.0328,0.0164,0.0984,0.0492,0.3934,0,Active Everyday Users,2.3155694066515595,1.7110135100612462
USR004382,51,91511.99,1794.3527450980391,24885.25,50,12,4,4,0,51,19,7.84,100.0,37.25,125.36,19,1,14,16,9,2,3,3,0,21,22,0.9019607843137255,0.3725,0.0196,0.2745,0.1765,0.0392,0.0588,0.0588,0.0,0.4118,1,Casual Small Spenders,-2.667521676148439,-0.9511163273764175
USR004383,52,167156.27,3214.5436538461536,30340.84,52,16,6,3,0,52,17,5.77,100.0,32.69,228.98,20,3,12,13,12,3,3,5,3,20,19,0.7692307692307693,0.3846,0.0577,0.2308,0.2308,0.0577,0.0577,0.0962,0.0577,0.3846,0,Active Everyday Users,0.9295747478361511,2.128335017842369
USR004384,56,226377.74,4042.459642857143,50000.0,56,16,5,3,1,56,15,5.36,100.0,26.79,310.11,22,2,19,17,12,3,1,1,4,17,22,0.75,0.3929,0.0357,0.3393,0.2143,0.0536,0.0179,0.0179,0.0714,0.3036,3,Premium Investors,2.5787289744777673,1.8552296954474552
USR004385,55,137984.14,2508.802545454546,42301.18,55,16,6,2,0,53,22,3.64,96.36,40.0,189.02,14,3,12,20,9,3,0,3,2,20,20,0.8181818181818182,0.2545,0.0545,0.2182,0.1636,0.0545,0.0,0.0545,0.0364,0.3636,0,Active Everyday Users,-0.629741385284806,2.250412967079346
USR004386,50,303195.05,6063.901,47201.64,50,16,6,5,0,48,20,10.0,96.0,40.0,415.34,18,3,18,16,6,3,4,4,1,14,25,0.84,0.36,0.06,0.36,0.12,0.06,0.08,0.08,0.02,0.28,3,Premium Investors,6.390305114672157,0.05142188685387624
USR004387,58,109402.65,1886.2525862068965,14921.88,56,16,4,3,0,54,19,5.17,93.1,32.76,149.87,22,1,19,16,11,1,1,7,3,21,22,0.8793103448275862,0.3793,0.0172,0.3276,0.1897,0.0172,0.0172,0.1207,0.0517,0.3621,1,Casual Small Spenders,-1.6376171192411013,0.3372153012805002
USR004388,44,119454.11,2714.8661363636365,20045.63,42,16,4,1,0,43,14,2.27,97.73,31.82,163.64,14,0,12,14,6,2,3,5,2,14,19,0.9090909090909091,0.3182,0.0,0.2727,0.1364,0.0455,0.0682,0.1136,0.0455,0.3182,2,Loyal Digital Users,-0.6324813170965473,-1.2515121862949785
USR004389,47,147284.52,3133.7131914893616,13341.93,46,16,3,3,1,47,17,6.38,100.0,36.17,201.76,15,2,7,16,4,5,2,2,2,16,19,0.8936170212765957,0.3191,0.0426,0.1489,0.0851,0.1064,0.0426,0.0426,0.0426,0.3404,2,Loyal Digital Users,0.19566870795146935,-1.7096339339867308
USR004390,62,193957.48,3128.346451612903,25357.44,62,17,3,4,0,61,18,6.45,98.39,29.03,265.7,21,2,22,16,13,2,3,3,3,22,29,0.8870967741935484,0.3387,0.0323,0.3548,0.2097,0.0323,0.0484,0.0484,0.0484,0.3548,3,Premium Investors,1.8084960512302006,-0.8319407597797402
USR004391,47,153832.02,3273.0217021276594,50382.82,47,15,3,3,0,45,17,6.38,95.74,36.17,210.73,14,0,11,17,11,0,1,7,2,16,22,0.9574468085106383,0.2979,0.0,0.234,0.234,0.0,0.0213,0.1489,0.0426,0.3404,2,Loyal Digital Users,-0.6024879714186409,-2.2052763645817546
USR004392,40,130052.88,3251.322,18154.9,40,17,2,3,0,40,11,7.5,100.0,27.5,178.15,13,1,12,15,3,3,2,2,1,14,20,0.925,0.325,0.025,0.3,0.075,0.075,0.05,0.05,0.025,0.35,2,Loyal Digital Users,-0.18036963633508193,-3.0503913002554057
USR004393,66,170963.49,2590.355909090909,23446.15,65,18,5,5,0,64,15,7.58,96.97,22.73,234.2,15,0,23,24,10,3,2,8,5,26,31,0.8636363636363636,0.2273,0.0,0.3485,0.1515,0.0455,0.0303,0.1212,0.0758,0.3939,0,Active Everyday Users,1.3619229430961213,1.308610721273912
USR004394,68,164007.57,2411.8760294117646,26283.88,67,17,5,3,0,60,22,4.41,88.24,32.35,224.67,28,5,19,11,11,1,2,8,2,25,26,0.8382352941176471,0.4118,0.0735,0.2794,0.1618,0.0147,0.0294,0.1176,0.0294,0.3676,0,Active Everyday Users,0.8174204799210767,1.6748783771350382
USR004395,45,75598.49,1679.9664444444445,6319.41,44,15,3,6,0,45,12,13.33,100.0,26.67,103.56,15,2,10,14,7,2,0,4,3,12,18,0.8222222222222222,0.3333,0.0444,0.2222,0.1556,0.0444,0.0,0.0889,0.0667,0.2667,1,Casual Small Spenders,-3.417538089806251,-0.19472640017668627
USR004396,35,140717.86,4020.510285714285,55093.49,35,17,4,4,0,33,15,11.43,94.29,42.86,192.76,11,1,9,14,5,1,1,3,3,10,20,0.8,0.3143,0.0286,0.2571,0.1429,0.0286,0.0286,0.0857,0.0857,0.2857,2,Loyal Digital Users,0.13977158911477477,-0.21620095263266864
USR004397,43,107503.61,2500.083953488372,13758.45,42,16,3,3,0,43,13,6.98,100.0,30.23,147.27,15,0,12,13,4,6,1,1,3,17,16,0.813953488372093,0.3488,0.0,0.2791,0.093,0.1395,0.0233,0.0233,0.0698,0.3953,2,Loyal Digital Users,-1.409389293122943,-0.5436999015043851
USR004398,56,137503.69,2455.4230357142856,17982.5,56,18,3,5,0,52,12,8.93,92.86,21.43,188.36,20,2,11,13,9,5,2,3,2,18,20,0.8928571428571429,0.3571,0.0357,0.1964,0.1607,0.0893,0.0357,0.0536,0.0357,0.3214,2,Loyal Digital Users,-0.01796056432760449,-0.8030494051997374
USR004399,39,102421.34,2626.188205128205,32307.06,39,15,6,4,0,37,17,10.26,94.87,43.59,140.3,13,1,22,13,5,2,0,6,1,14,15,0.7948717948717948,0.3333,0.0256,0.5641,0.1282,0.0513,0.0,0.1538,0.0256,0.359,1,Casual Small Spenders,-2.1121370358033253,1.758162446553367
USR004400,43,93656.73,2178.0634883720927,14505.03,42,15,4,0,0,43,11,0.0,100.0,25.58,128.3,14,2,16,9,8,1,0,2,1,13,16,0.7441860465116279,0.3256,0.0465,0.3721,0.186,0.0233,0.0,0.0465,0.0233,0.3023,1,Casual Small Spenders,-2.759107954092845,1.2693758300473446
USR004401,53,101552.19,1916.0790566037736,22219.24,53,17,4,2,0,52,13,3.77,98.11,24.53,139.11,14,4,23,20,11,1,1,6,2,14,20,0.8113207547169812,0.2642,0.0755,0.434,0.2075,0.0189,0.0189,0.1132,0.0377,0.2642,1,Casual Small Spenders,-1.8350119509565663,1.026667649386107
USR004402,48,167784.52,3495.5108333333333,56184.53,45,14,5,4,0,47,13,8.33,97.92,27.08,229.84,16,4,12,14,7,2,1,7,0,20,18,0.7916666666666666,0.3333,0.0833,0.25,0.1458,0.0417,0.0208,0.1458,0.0,0.4167,0,Active Everyday Users,0.04716805842907875,0.7886010219998831
USR004403,57,172933.28,3033.917192982456,33756.2,56,16,4,1,0,54,23,1.75,94.74,40.35,236.89,23,4,20,16,6,1,0,3,7,14,23,0.9122807017543859,0.4035,0.0702,0.3509,0.1053,0.0175,0.0,0.0526,0.1228,0.2456,2,Loyal Digital Users,0.6884290286652475,-0.27239678179298543
USR004404,40,61295.92,1532.398,5463.13,38,14,4,3,0,39,11,7.5,97.5,27.5,83.97,15,0,15,11,5,1,0,3,3,17,12,0.9,0.375,0.0,0.375,0.125,0.025,0.0,0.075,0.075,0.425,1,Casual Small Spenders,-4.039869984178782,-0.5819989879031614
USR004405,43,139654.41,3247.776976744186,22601.38,43,17,6,2,0,39,14,4.65,90.7,32.56,191.31,12,3,6,16,6,2,1,3,4,17,14,0.7674418604651163,0.2791,0.0698,0.1395,0.1395,0.0465,0.0233,0.0698,0.093,0.3953,0,Active Everyday Users,0.004125368507360622,2.1503975652812177
USR004406,48,127288.34,2651.8404166666664,17952.91,46,15,4,3,0,47,11,6.25,97.92,22.92,174.37,24,2,16,11,9,3,0,3,5,21,15,0.7916666666666666,0.5,0.0417,0.3333,0.1875,0.0625,0.0,0.0625,0.1042,0.4375,1,Casual Small Spenders,-1.3893480437038834,0.8348052831413678
USR004407,46,104299.18,2267.373478260869,19618.16,46,16,5,2,0,45,21,4.35,97.83,45.65,142.88,14,1,13,12,9,2,1,4,3,13,14,0.8260869565217391,0.3043,0.0217,0.2826,0.1957,0.0435,0.0217,0.087,0.0652,0.2826,1,Casual Small Spenders,-1.7547216176701832,1.1152211137497807
USR004408,48,173780.75,3620.4322916666665,28534.33,47,15,3,4,0,47,17,8.33,97.92,35.42,238.06,15,2,14,15,7,2,2,6,2,15,20,0.8958333333333334,0.3125,0.0417,0.2917,0.1458,0.0417,0.0417,0.125,0.0417,0.3125,2,Loyal Digital Users,0.6726875107167298,-1.8519382429004878
USR004409,46,115578.5,2512.576086956521,13177.33,45,13,4,3,0,44,11,6.52,95.65,23.91,158.33,17,0,15,12,6,0,0,2,0,22,15,0.7608695652173914,0.3696,0.0,0.3261,0.1304,0.0,0.0,0.0435,0.0,0.4783,1,Casual Small Spenders,-2.2228880157581,0.7480893623185125
USR004410,46,159721.74,3472.2117391304346,27375.46,46,17,5,2,0,42,15,4.35,91.3,32.61,218.8,10,2,8,17,8,2,2,6,4,23,11,0.8043478260869565,0.2174,0.0435,0.1739,0.1739,0.0435,0.0435,0.1304,0.087,0.5,0,Active Everyday Users,0.726630335463816,0.8950529999943658
USR004411,50,128389.49,2567.7898,34540.97,50,16,4,3,0,49,19,6.0,98.0,38.0,175.88,15,3,11,19,14,3,2,2,4,19,21,0.92,0.3,0.06,0.22,0.28,0.06,0.04,0.04,0.08,0.38,2,Loyal Digital Users,-0.9507951304572,-0.6084955328983984
USR004412,34,100790.0,2964.4117647058824,17355.35,34,14,3,0,0,34,9,0.0,100.0,26.47,138.07,9,2,11,14,3,0,1,4,5,13,12,0.9117647058823529,0.2647,0.0588,0.3235,0.0882,0.0,0.0294,0.1176,0.1471,0.3824,2,Loyal Digital Users,-2.1250324622417134,-2.2540513394217894
USR004413,65,176292.27,2712.188769230769,24161.69,65,18,5,3,0,64,15,4.62,98.46,23.08,241.5,23,3,21,18,8,1,1,7,5,26,28,0.7846153846153846,0.3538,0.0462,0.3231,0.1231,0.0154,0.0154,0.1077,0.0769,0.4,0,Active Everyday Users,1.4220328561524107,2.215089757180211
USR004414,47,140041.31,2979.602340425532,27560.07,45,15,4,6,0,46,12,12.77,97.87,25.53,191.84,15,1,15,17,8,2,0,2,1,16,16,0.9361702127659575,0.3191,0.0213,0.3191,0.1702,0.0426,0.0,0.0426,0.0213,0.3404,2,Loyal Digital Users,-1.0036298798913705,-1.0873905642455377
USR004415,46,202253.78,4396.821304347826,29495.37,46,16,3,3,0,43,15,6.52,93.48,32.61,277.06,8,2,15,23,4,2,1,10,2,17,19,0.9130434782608695,0.1739,0.0435,0.3261,0.087,0.0435,0.0217,0.2174,0.0435,0.3696,3,Premium Investors,1.7338208549260676,-2.2119822626494523
USR004416,71,138286.39,1947.6956338028167,18508.64,69,16,6,2,0,67,18,2.82,94.37,25.35,189.43,23,4,21,22,8,4,1,6,3,23,26,0.7746478873239436,0.3239,0.0563,0.2958,0.1127,0.0563,0.0141,0.0845,0.0423,0.3239,0,Active Everyday Users,-0.06900873721067816,3.316865178189256
USR004417,40,90874.64,2271.866,11067.65,40,14,3,1,0,40,12,2.5,100.0,30.0,124.49,9,1,12,15,4,3,0,4,4,21,11,0.925,0.225,0.025,0.3,0.1,0.075,0.0,0.1,0.1,0.525,1,Casual Small Spenders,-2.9518127092718047,-1.838827317120681
USR004418,57,186196.57,3266.6064912280704,29218.17,56,15,6,1,0,55,20,1.75,96.49,35.09,255.06,16,1,16,20,6,5,3,6,5,27,14,0.8596491228070176,0.2807,0.0175,0.2807,0.1053,0.0877,0.0526,0.1053,0.0877,0.4737,0,Active Everyday Users,1.6890450355667228,1.0631621678804795
USR004419,47,109345.08,2326.4910638297874,13077.09,47,18,4,2,0,47,22,4.26,100.0,46.81,149.79,16,2,8,10,3,2,1,7,1,21,15,0.851063829787234,0.3404,0.0426,0.1702,0.0638,0.0426,0.0213,0.1489,0.0213,0.4468,2,Loyal Digital Users,-1.020331632144768,-0.020223417857037237
USR004420,47,124787.27,2655.0482978723403,21977.25,45,15,3,5,0,46,20,10.64,97.87,42.55,170.94,18,3,10,16,9,3,0,2,5,14,24,0.8297872340425532,0.383,0.0638,0.2128,0.1915,0.0638,0.0,0.0426,0.1064,0.2979,1,Casual Small Spenders,-1.5652986018890396,-0.3334942804821497
USR004421,48,186213.14,3879.440416666667,28344.58,48,17,5,1,1,48,14,2.08,100.0,29.17,255.09,17,1,17,14,5,2,1,2,3,18,22,0.8541666666666666,0.3542,0.0208,0.3542,0.1042,0.0417,0.0208,0.0417,0.0625,0.375,3,Premium Investors,1.7112323968305476,0.3368225988821426
USR004422,49,192963.69,3938.0344897959194,102393.59,48,14,4,7,0,48,12,14.29,97.96,24.49,264.33,18,0,15,11,10,3,1,4,2,18,17,0.9183673469387755,0.3673,0.0,0.3061,0.2041,0.0612,0.0204,0.0816,0.0408,0.3673,3,Premium Investors,0.8687083285618438,-1.3154817317829999
USR004423,61,305121.87,5001.997868852459,50208.42,59,18,5,4,0,59,17,6.56,96.72,27.87,417.98,18,1,17,21,9,2,2,4,4,25,22,0.8524590163934426,0.2951,0.0164,0.2787,0.1475,0.0328,0.0328,0.0656,0.0656,0.4098,3,Premium Investors,5.904893167481489,0.47844805212294317
USR004424,56,191125.11,3412.9483928571426,38475.79,56,18,5,6,0,55,19,10.71,98.21,33.93,261.82,16,2,23,18,9,4,2,3,5,15,29,0.8571428571428571,0.2857,0.0357,0.4107,0.1607,0.0714,0.0357,0.0536,0.0893,0.2679,3,Premium Investors,2.1473932321469307,0.8303559090535657
USR004425,47,95034.28,2022.0059574468085,15511.41,47,15,3,3,0,47,14,6.38,100.0,29.79,130.18,11,4,16,17,7,4,2,8,2,15,20,0.8297872340425532,0.234,0.0851,0.3404,0.1489,0.0851,0.0426,0.1702,0.0426,0.3191,1,Casual Small Spenders,-2.24990650597141,-0.6672240467078883
USR004426,44,142479.77,3238.1765909090905,22719.55,44,18,5,2,0,44,18,4.55,100.0,40.91,195.18,11,4,7,15,5,1,1,4,1,15,21,0.8863636363636364,0.25,0.0909,0.1591,0.1136,0.0227,0.0227,0.0909,0.0227,0.3409,0,Active Everyday Users,0.1606491211677337,0.03142775087000738
USR004427,52,145626.82,2800.5157692307694,24842.09,50,16,4,4,0,51,19,7.69,98.08,36.54,199.49,12,2,18,15,4,1,2,4,4,16,26,0.9230769230769231,0.2308,0.0385,0.3462,0.0769,0.0192,0.0385,0.0769,0.0769,0.3077,2,Loyal Digital Users,0.18831912572413312,-0.9588270705085352
USR004428,58,189986.27,3275.6253448275866,21987.88,57,16,3,3,0,54,14,5.17,93.1,24.14,260.26,19,3,18,17,9,2,2,5,3,20,21,0.8620689655172413,0.3276,0.0517,0.3103,0.1552,0.0345,0.0345,0.0862,0.0517,0.3448,3,Premium Investors,1.3435965210285554,-0.792964639319201
USR004429,44,94975.83,2158.541590909091,14255.81,44,17,3,3,0,43,15,6.82,97.73,34.09,130.1,13,1,10,13,8,3,0,2,1,21,11,0.8863636363636364,0.2955,0.0227,0.2273,0.1818,0.0682,0.0,0.0455,0.0227,0.4773,1,Casual Small Spenders,-2.3676275171330015,-0.890268844719291
USR004430,50,157788.29,3155.7658,23337.06,50,18,4,7,0,48,17,14.0,96.0,34.0,216.15,16,1,13,15,3,3,1,5,2,16,29,0.88,0.32,0.02,0.26,0.06,0.06,0.02,0.1,0.04,0.32,2,Loyal Digital Users,0.8350061746601856,-0.43676425086087955
USR004431,45,145664.73,3236.994,21709.72,44,14,5,4,0,45,17,8.89,100.0,37.78,199.54,8,3,17,14,8,0,1,6,4,15,23,0.7777777777777778,0.1778,0.0667,0.3778,0.1778,0.0,0.0222,0.1333,0.0889,0.3333,1,Casual Small Spenders,-0.6640578341555183,1.1120581423325704
USR004432,41,98875.45,2411.596341463415,21662.89,40,15,3,3,0,41,13,7.32,100.0,31.71,135.45,12,2,7,11,6,4,1,5,0,16,14,0.8780487804878049,0.2927,0.0488,0.1707,0.1463,0.0976,0.0244,0.122,0.0,0.3902,1,Casual Small Spenders,-2.3780332816146306,-1.491890528307187
USR004433,38,123135.64,3240.4115789473685,23285.68,38,15,4,1,0,36,16,2.63,94.74,42.11,168.68,6,0,16,16,6,1,1,3,2,12,17,0.9210526315789473,0.1579,0.0,0.4211,0.1579,0.0263,0.0263,0.0789,0.0526,0.3158,2,Loyal Digital Users,-1.1987973575390105,-1.4118601611211739
